fight_id,date,fighter_id,opponent_id,division,result,career_fights_before,is_debut,is_division_change,k_factor,rating_updated,rating_historical_before,rating_before,rating_after,days_since_last_fight,recency_factor,expected_score
ccee020be2e8d9f6,1994-03-11,319fa1bd3176bded,49590e0508b2c19f,Open Weight,W,2,False,False,64.0,True,1506.0740914418511,1506.0740914418511,1537.5147039352964,0,1.0,0.5087404297899155
ccee020be2e8d9f6,1994-03-11,49590e0508b2c19f,319fa1bd3176bded,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.5593875065547,0,1.0,0.4912595702100845
d917c8c7461b9831,1994-03-11,505934897b8b4824,c3c23c99477c041b,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
d917c8c7461b9831,1994-03-11,c3c23c99477c041b,505934897b8b4824,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
fcd8e8ec45eb6b9f,1994-03-11,429e7d3725852ce9,4565d435005319c0,Open Weight,W,3,False,False,32.0,True,1590.3906049837958,1590.3906049837958,1602.3194061697197,0,1.0,0.6272249629398751
fcd8e8ec45eb6b9f,1994-03-11,4565d435005319c0,429e7d3725852ce9,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1476.142397628152,0,1.0,0.37277503706012494
323f543eb8abdb36,1994-09-09,a2b06ca02bca14c0,ad047e3073a775f3,,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
323f543eb8abdb36,1994-09-09,ad047e3073a775f3,a2b06ca02bca14c0,,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
5167a5aec41f8b6d,1994-09-09,63b65af1c5cb02cb,6cbb7661c3258617,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
5167a5aec41f8b6d,1994-09-09,6cbb7661c3258617,63b65af1c5cb02cb,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
56315d5ac11594a5,1994-09-09,63b65af1c5cb02cb,7269329bd87eb479,Open Weight,W,1,False,False,64.0,True,1532.0,1532.0,1561.060996942049,0,1.0,0.5459219227804837
56315d5ac11594a5,1994-09-09,7269329bd87eb479,63b65af1c5cb02cb,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1470.939003057951,0,1.0,0.4540780772195163
8887948f0c097cd8,1994-09-09,2299605af59fd309,bf12aca029bfcc47,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
8887948f0c097cd8,1994-09-09,bf12aca029bfcc47,2299605af59fd309,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
ca837b002a318766,1994-09-09,2e04a3b4a2011b97,a2b06ca02bca14c0,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1465.060996942049,0,1.0,0.5459219227804837
ca837b002a318766,1994-09-09,a2b06ca02bca14c0,2e04a3b4a2011b97,Open Weight,W,1,False,False,64.0,True,1468.0,1468.0,1502.939003057951,0,1.0,0.4540780772195163
f65b000b7e450bcf,1994-09-09,08ae5cd9aef7ddd3,429e7d3725852ce9,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1476.4400677613037,0,1.0,0.3681239412296293
f65b000b7e450bcf,1994-09-09,429e7d3725852ce9,08ae5cd9aef7ddd3,Open Weight,W,4,False,False,32.0,True,1602.3194061697197,1593.8551350363412,1605.6351011556892,182,0.917275994356938,0.6318760587703707
040ecf01338dff9e,1994-12-16,c670aa48827d6be6,dedc3bb440d09554,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
040ecf01338dff9e,1994-12-16,dedc3bb440d09554,c670aa48827d6be6,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
0b71ada6c9209fc9,1994-12-16,23ab42947c1990e3,429e7d3725852ce9,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1477.0350751090102,0,1.0,0.3588269514217163
0b71ada6c9209fc9,1994-12-16,429e7d3725852ce9,23ab42947c1990e3,Open Weight,W,5,False,False,32.0,True,1605.6351011556892,1600.8360813286615,1612.3185437741565,98,0.9545698373502314,0.6411730485782837
7e7d7a488ea21f63,1994-12-16,81ca2c245b19b3c5,ad047e3073a775f3,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1470.8061855257292,0,1.0,0.4561533511604817
7e7d7a488ea21f63,1994-12-16,ad047e3073a775f3,81ca2c245b19b3c5,Open Weight,W,1,False,False,64.0,True,1532.0,1530.5462347952075,1559.7400492694783,98,0.9545698373502314,0.5438466488395183
8f8f47a728c3127e,1994-12-16,946f341df6472ee0,adea9f0090aa8e14,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
8f8f47a728c3127e,1994-12-16,adea9f0090aa8e14,946f341df6472ee0,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
9c74c2758a2c7c2e,1994-12-16,429e7d3725852ce9,bf12aca029bfcc47,Open Weight,W,6,False,False,32.0,True,1612.3185437741565,1612.3185437741565,1624.6208164495622,0,1.0,0.6155539788935743
9c74c2758a2c7c2e,1994-12-16,bf12aca029bfcc47,429e7d3725852ce9,Open Weight,L,1,False,False,64.0,True,1532.0,1530.5462347952075,1505.9416894443962,98,0.9545698373502314,0.3844460211064257
a1db4c917777aa79,1994-12-16,19ffeb5e3fffd6d5,598a58db87b890ee,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
a1db4c917777aa79,1994-12-16,598a58db87b890ee,19ffeb5e3fffd6d5,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
b80e6a799c95d499,1994-12-16,e8fb8e53bc2e29d6,ee5df903f80c6816,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
b80e6a799c95d499,1994-12-16,ee5df903f80c6816,e8fb8e53bc2e29d6,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
ccccc0a22b05eac6,1994-12-16,83b743fedde154fb,bf12aca029bfcc47,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.5471964777614,0,1.0,0.49145005503497763
ccccc0a22b05eac6,1994-12-16,bf12aca029bfcc47,83b743fedde154fb,Open Weight,W,2,False,False,64.0,True,1505.9416894443962,1505.9416894443962,1537.3944929666347,0,1.0,0.5085499449650224
e65a23b80c869456,1994-12-16,c670aa48827d6be6,e8fb8e53bc2e29d6,Open Weight,W,1,False,False,64.0,True,1532.0,1532.0,1564.0,0,1.0,0.5
e65a23b80c869456,1994-12-16,e8fb8e53bc2e29d6,c670aa48827d6be6,Open Weight,L,1,False,False,64.0,True,1532.0,1532.0,1500.0,0,1.0,0.5
f29eec19aa5c1303,1994-12-16,429e7d3725852ce9,c670aa48827d6be6,,W,7,False,False,32.0,True,1624.6208164495622,1624.6208164495622,1637.8571135492462,0,1.0,0.5863657156348738
f29eec19aa5c1303,1994-12-16,c670aa48827d6be6,429e7d3725852ce9,,L,2,False,False,64.0,True,1564.0,1564.0,1537.5274058006319,0,1.0,0.41363428436512617
2308e0da38efd4ba,1995-04-07,19ffeb5e3fffd6d5,c670aa48827d6be6,Open Weight,L,1,False,False,64.0,True,1532.0,1530.3440169593903,1498.8267279418033,112,0.948250529980946,0.49245764089979693
2308e0da38efd4ba,1995-04-07,c670aa48827d6be6,19ffeb5e3fffd6d5,Open Weight,W,3,False,False,32.0,True,1537.5274058006319,1535.585382439259,1551.3440269480525,112,0.948250529980946,0.5075423591002031
43c2c904e1574c59,1995-04-07,46f11d15c0134fe3,b60391da771deefe,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
43c2c904e1574c59,1995-04-07,b60391da771deefe,46f11d15c0134fe3,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
6ca94b35719eb300,1995-04-07,9fd1f08dd4aec14a,c670aa48827d6be6,,L,0,True,False,64.0,True,1500.0,1500.0,1472.6948325989915,0,1.0,0.42664324064075787
6ca94b35719eb300,1995-04-07,c670aa48827d6be6,9fd1f08dd4aec14a,,W,4,False,False,32.0,True,1551.3440269480525,1551.3440269480525,1564.9966106485567,0,1.0,0.5733567593592421
802c0e4e228996ac,1995-04-07,2a7afe14b3a0a058,9fd1f08dd4aec14a,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1465.4902661244776,0,1.0,0.5392145918050388
802c0e4e228996ac,1995-04-07,9fd1f08dd4aec14a,2a7afe14b3a0a058,Open Weight,W,1,False,False,64.0,True,1472.6948325989915,1472.6948325989915,1507.204566474514,0,1.0,0.4607854081949612
cbf3fc8730b4ad09,1995-04-07,1dc56b59cb28425d,c670aa48827d6be6,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1473.9175372622954,0,1.0,0.40753848027663686
cbf3fc8730b4ad09,1995-04-07,c670aa48827d6be6,1dc56b59cb28425d,Open Weight,W,5,False,False,32.0,True,1564.9966106485567,1564.9966106485567,1578.037842017409,0,1.0,0.5924615197233631
db4c169722cf1e33,1995-04-07,9fd1f08dd4aec14a,b60391da771deefe,Open Weight,W,2,False,False,64.0,True,1507.204566474514,1507.204566474514,1541.4844409572502,0,1.0,0.4643769612072484
db4c169722cf1e33,1995-04-07,b60391da771deefe,9fd1f08dd4aec14a,Open Weight,L,1,False,False,64.0,True,1532.0,1532.0,1497.7201255172638,0,1.0,0.5356230387927516
db8df615610f3632,1995-04-07,429e7d3725852ce9,63b65af1c5cb02cb,,D,8,False,False,32.0,True,1637.8571135492462,1630.723080984716,1627.3019831055112,112,0.948250529980946,0.6069093087251501
db8df615610f3632,1995-04-07,63b65af1c5cb02cb,429e7d3725852ce9,,D,2,False,False,64.0,True,1561.060996942049,1555.270665289077,1562.1128610474866,210,0.9051713541711824,0.39309069127484986
ebfe035b70080668,1995-04-07,1dc56b59cb28425d,2b1587a3376ab743,Open Weight,W,1,False,False,64.0,True,1473.9175372622954,1473.9175372622954,1508.3153181504886,0,1.0,0.46253467362198014
ebfe035b70080668,1995-04-07,2b1587a3376ab743,1dc56b59cb28425d,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1465.6022191118068,0,1.0,0.5374653263780198
fa152ada833de1d4,1995-04-07,946f341df6472ee0,e780ccc79a209985,Open Weight,W,1,False,False,64.0,True,1532.0,1530.3440169593903,1559.556314097898,112,0.948250529980946,0.5435578572108162
fa152ada833de1d4,1995-04-07,e780ccc79a209985,946f341df6472ee0,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1470.7877028614923,0,1.0,0.4564421427891838
fa3b940bd48da7e2,1995-04-07,32a3025d5db456ae,9199e0735b83dd32,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
fa3b940bd48da7e2,1995-04-07,9199e0735b83dd32,32a3025d5db456ae,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
3c2c7c095c79a506,1995-07-14,1dc56b59cb28425d,dedc3bb440d09554,Open Weight,W,2,False,False,64.0,True,1508.3153181504886,1507.9375518944273,1536.551381126409,98,0.9545698373502314,0.5529089182502853
3c2c7c095c79a506,1995-07-14,dedc3bb440d09554,1dc56b59cb28425d,Open Weight,L,1,False,False,64.0,True,1468.0,1471.0345166665222,1442.4206874345405,210,0.9051713541711824,0.4470910817497147
43f6b0c40113d0d8,1995-07-14,07a18ae55dfc3cd9,b361180739bed4b0,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
43f6b0c40113d0d8,1995-07-14,b361180739bed4b0,07a18ae55dfc3cd9,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
547295977141cbc2,1995-07-14,07a18ae55dfc3cd9,de3ed2e152520c8d,Open Weight,W,1,False,False,64.0,True,1468.0,1468.0,1502.939003057951,0,1.0,0.4540780772195163
547295977141cbc2,1995-07-14,de3ed2e152520c8d,07a18ae55dfc3cd9,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1465.060996942049,0,1.0,0.5459219227804837
5d19fa2df1cb61a2,1995-07-14,1dc56b59cb28425d,9fd1f08dd4aec14a,Open Weight,W,3,False,False,32.0,True,1536.551381126409,1536.551381126409,1552.6917622196038,0,1.0,0.49561309083766675
5d19fa2df1cb61a2,1995-07-14,9fd1f08dd4aec14a,1dc56b59cb28425d,Open Weight,L,3,False,False,32.0,True,1541.4844409572502,1539.5997960571276,1523.4594149639329,98,0.9545698373502314,0.5043869091623332
66c029f49d3c5da6,1995-07-14,1dc56b59cb28425d,b361180739bed4b0,,W,4,False,False,32.0,True,1552.6917622196038,1552.6917622196038,1567.7399963550117,0,1.0,0.5297426832685034
66c029f49d3c5da6,1995-07-14,b361180739bed4b0,1dc56b59cb28425d,,L,1,False,False,64.0,True,1532.0,1532.0,1501.9035317291841,0,1.0,0.4702573167314966
88945d70ee6c6467,1995-07-14,b361180739bed4b0,c933d423ebdbbbdb,Open Weight,W,2,False,False,64.0,True,1501.9035317291841,1501.9035317291841,1533.7282117320453,0,1.0,0.5027393749552949
88945d70ee6c6467,1995-07-14,c933d423ebdbbbdb,b361180739bed4b0,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.1753199971388,0,1.0,0.49726062504470514
8e03db41687d9132,1995-07-14,3e03cec9767d37e6,dedc3bb440d09554,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1462.7447735885567,0,1.0,0.5821129126788012
8e03db41687d9132,1995-07-14,dedc3bb440d09554,3e03cec9767d37e6,Open Weight,W,2,False,False,64.0,True,1442.4206874345405,1442.4206874345405,1479.6759138459838,0,1.0,0.41788708732119884
b297c3e938e1005e,1995-07-14,237187ed9f419285,a6a9ab5a824e8f66,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
b297c3e938e1005e,1995-07-14,a6a9ab5a824e8f66,237187ed9f419285,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
d62aec55bc142346,1995-07-14,63b65af1c5cb02cb,c670aa48827d6be6,,W,3,False,False,32.0,True,1562.1128610474866,1559.291063667457,1575.9906725338274,98,0.9545698373502314,0.47813722292592403
d62aec55bc142346,1995-07-14,c670aa48827d6be6,63b65af1c5cb02cb,,L,6,False,False,32.0,True,1578.037842017409,1574.4925701617212,1557.7929612953508,98,0.9545698373502314,0.521862777074076
e2b32e1683a566af,1995-07-14,02d276b7d62b3472,46c8ec317aff28ac,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1471.7698804066042,0,1.0,0.44109561864680813
e2b32e1683a566af,1995-07-14,46c8ec317aff28ac,02d276b7d62b3472,Open Weight,W,4,False,False,32.0,True,1551.8841517658843,1541.1219080564754,1555.2369678531732,490,0.7925716554455546,0.5589043813531919
3932f8e9a74f3d11,1995-09-08,1dc56b59cb28425d,63b65af1c5cb02cb,,D,5,False,False,32.0,True,1567.7399963550117,1565.9639594427115,1566.3338892872102,56,0.9737815617380245,0.4884396923594134
3932f8e9a74f3d11,1995-09-08,63b65af1c5cb02cb,1dc56b59cb28425d,,D,4,False,False,32.0,True,1575.9906725338274,1573.9983157775132,1573.6283859330144,56,0.9737815617380245,0.5115603076405866
4b334c9727eee450,1995-09-08,304fcd812f12c589,a6a9ab5a824e8f66,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1470.862364199998,0,1.0,0.4552755593750334
4b334c9727eee450,1995-09-08,a6a9ab5a824e8f66,304fcd812f12c589,Open Weight,W,1,False,False,64.0,True,1532.0,1531.1610099756167,1560.2986457756188,56,0.9737815617380245,0.5447244406249666
62bb4ea8bf86790c,1995-09-08,07a18ae55dfc3cd9,18524b46c570730b,Open Weight,W,2,False,False,64.0,True,1502.939003057951,1502.8619469877242,1534.5983578907085,56,0.9737815617380245,0.5041185796408716
62bb4ea8bf86790c,1995-09-08,18524b46c570730b,07a18ae55dfc3cd9,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.2635890970157,0,1.0,0.4958814203591284
869d753568a114a6,1995-09-08,07a18ae55dfc3cd9,30cd319d39ee689b,Open Weight,W,3,False,False,32.0,True,1534.5983578907085,1534.5983578907085,1549.0102905655629,0,1.0,0.5496271039108002
869d753568a114a6,1995-09-08,30cd319d39ee689b,07a18ae55dfc3cd9,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1471.1761346502913,0,1.0,0.45037289608919984
99d98a2d278bfa1f,1995-09-08,597db668b01c442c,749685d24e2cac50,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1534.6500194241773,0,1.0,0.4585934464972299
99d98a2d278bfa1f,1995-09-08,749685d24e2cac50,597db668b01c442c,Open Weight,L,3,False,False,32.0,True,1537.3653500373505,1528.8382656973013,1511.5132559852127,546,0.7717916644290637,0.5414065535027701
9ebb7bba0b45d517,1995-09-08,46f11d15c0134fe3,597db668b01c442c,Open Weight,L,1,False,False,64.0,True,1468.0,1470.2546397759065,1444.1186781973997,154,0.9295425070029204,0.40837439966416955
9ebb7bba0b45d517,1995-09-08,597db668b01c442c,46f11d15c0134fe3,Open Weight,W,1,False,False,64.0,True,1534.6500194241773,1534.6500194241773,1560.7859810026841,0,1.0,0.5916256003358304
e4fe950846b51bdf,1995-09-08,96d173b7f92aa520,d3b5ad3b15a64a18,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
e4fe950846b51bdf,1995-09-08,d3b5ad3b15a64a18,96d173b7f92aa520,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
e7ca291dd8f5661b,1995-09-08,07a18ae55dfc3cd9,597db668b01c442c,,L,4,False,False,32.0,True,1549.0102905655629,1549.0102905655629,1533.5523735946858,0,1.0,0.48305990533990706
e7ca291dd8f5661b,1995-09-08,597db668b01c442c,07a18ae55dfc3cd9,,W,2,False,False,64.0,True,1560.7859810026841,1560.7859810026841,1591.7018149444382,0,1.0,0.5169400946600929
e9ce3a28eeb83905,1995-09-08,3f24c96753dbd9f9,5af480a3b2e1726b,Open Weight,W,0,True,False,64.0,True,1500.0,1500.0,1532.0,0,1.0,0.5
e9ce3a28eeb83905,1995-09-08,5af480a3b2e1726b,3f24c96753dbd9f9,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.0,0,1.0,0.5
ef2ccb690dcd943f,1995-09-08,6a0b80a24f22e152,749685d24e2cac50,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1469.0600220839087,0,1.0,0.48343715493892747
ef2ccb690dcd943f,1995-09-08,749685d24e2cac50,6a0b80a24f22e152,Open Weight,W,4,False,False,32.0,True,1511.5132559852127,1511.5132559852127,1526.9832449432583,0,1.0,0.5165628450610725
fcf632627ce40195,1995-09-08,18524b46c570730b,a2b06ca02bca14c0,Open Weight,W,1,False,False,64.0,True,1468.2635890970157,1468.2635890970157,1503.4042369117446,0,1.0,0.45092737789485926
fcf632627ce40195,1995-09-08,a2b06ca02bca14c0,18524b46c570730b,Open Weight,L,2,False,False,64.0,True,1502.939003057951,1502.4728632121767,1467.3322153974477,364,0.8413952498235093,0.5490726221051407
0d872527bbb3cd40,1995-12-16,b361180739bed4b0,c670aa48827d6be6,Open Weight,L,3,False,False,32.0,True,1533.7282117320453,1531.3369356742276,1516.36516811125,155,0.9291016055990363,0.46786773634305356
0d872527bbb3cd40,1995-12-16,c670aa48827d6be6,b361180739bed4b0,Open Weight,W,7,False,False,32.0,True,1557.7929612953508,1553.6955331318334,1568.667300694811,155,0.9291016055990363,0.5321322636569464
3e39aac3e15d75bd,1995-12-16,597db668b01c442c,bf12aca029bfcc47,Open Weight,W,3,False,False,32.0,True,1591.7018149444382,1587.494266526423,1600.9354260381672,99,0.9541170649614247,0.5799637652579958
3e39aac3e15d75bd,1995-12-16,bf12aca029bfcc47,597db668b01c442c,Open Weight,L,3,False,False,32.0,True,1537.3944929666347,1531.448624934096,1518.0074654223517,365,0.8409961585026996,0.42003623474200424
524b49a676498c6d,1995-12-16,1dc56b59cb28425d,c670aa48827d6be6,,L,6,False,False,32.0,True,1566.3338892872102,1563.2902957541892,1547.5378962149414,99,0.9541170649614247,0.492262485601491
524b49a676498c6d,1995-12-16,c670aa48827d6be6,1dc56b59cb28425d,,W,8,False,False,32.0,True,1568.667300694811,1568.667300694811,1584.4197002340588,0,1.0,0.507737514398509
6449a1a9a69a830c,1995-12-16,19ffeb5e3fffd6d5,3f24c96753dbd9f9,Open Weight,W,2,False,False,64.0,True,1498.8267279418033,1498.9594339653659,1533.8593733953812,253,0.8868923685385111,0.4546884464060111
6449a1a9a69a830c,1995-12-16,3f24c96753dbd9f9,19ffeb5e3fffd6d5,Open Weight,L,1,False,False,64.0,True,1532.0,1530.5317460787655,1495.6318066487502,99,0.9541170649614247,0.545311553593989
6b0430e9c97afec7,1995-12-16,ad047e3073a775f3,b361180739bed4b0,Open Weight,L,2,False,False,64.0,True,1559.7400492694783,1550.2411519443933,1515.1309084621432,365,0.8409961585026996,0.5485975544101589
6b0430e9c97afec7,1995-12-16,b361180739bed4b0,ad047e3073a775f3,Open Weight,W,4,False,False,32.0,True,1516.36516811125,1516.36516811125,1533.920289852375,0,1.0,0.4514024455898411
717f3c3932279196,1995-12-16,1dc56b59cb28425d,597db668b01c442c,Open Weight,W,7,False,False,32.0,True,1547.5378962149414,1547.5378962149414,1565.977763024568,0,1.0,0.42375416219916495
717f3c3932279196,1995-12-16,597db668b01c442c,1dc56b59cb28425d,Open Weight,L,4,False,False,32.0,True,1600.9354260381672,1600.9354260381672,1582.4955592285405,0,1.0,0.576245837800835
7ffcc3a72e082ace,1995-12-16,02fc8f50f56eb307,18524b46c570730b,Open Weight,L,0,True,False,64.0,True,1500.0,1500.0,1468.2991468735436,0,1.0,0.4953258301008826
7ffcc3a72e082ace,1995-12-16,18524b46c570730b,02fc8f50f56eb307,Open Weight,W,2,False,False,64.0,True,1503.4042369117446,1503.2480405306671,1534.9488936571236,99,0.9541170649614247,0.5046741698991174
8cc976ee1a123fb8,1995-12-16,07a18ae55dfc3cd9,c670aa48827d6be6,Open Weight,L,5,False,False,32.0,True,1533.5523735946858,1532.012892216651,1518.4081762729918,99,0.9541170649614247,0.4251473732393455
8cc976ee1a123fb8,1995-12-16,c670aa48827d6be6,07a18ae55dfc3cd9,Open Weight,W,9,False,False,32.0,True,1584.4197002340588,1584.4197002340588,1598.024416177718,0,1.0,0.5748526267606545
d45f9dfdb75a640f,1995-12-16,1dc56b59cb28425d,9fd1f08dd4aec14a,Open Weight,W,8,False,False,32.0,True,1565.977763024568,1565.977763024568,1579.9540227594625,0,1.0,0.5632418832845494
d45f9dfdb75a640f,1995-12-16,9fd1f08dd4aec14a,1dc56b59cb28425d,Open Weight,L,4,False,False,32.0,True,1523.4594149639329,1521.796180109404,1507.8199203745096,155,0.9291016055990363,0.4367581167154506
